emotion,pitch,intensity,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
05,1832.363,0.037071157,-425.36642,28.141977,-18.408752,2.342421,-10.613113,-12.770655,-4.5419784,-13.798555,-12.1343565,3.646711,-8.831522,-4.770383,-1.5623283
05,1821.3887,0.03956597,-435.68274,22.032663,-14.917262,2.2537584,-8.417856,-13.33416,-1.1918669,-15.193334,-12.142307,4.188897,-10.586128,-4.800987,-4.3694415
05,1746.9729,0.029514808,-445.2739,25.886147,-11.649359,2.1753504,-8.994989,-12.142755,-2.6324356,-12.373636,-11.140479,4.9074473,-9.6001005,-2.9852684,-1.257246
01,1082.687,0.0039175577,-643.41547,74.270744,10.1289625,19.266329,17.357733,7.346875,10.001106,-5.4697943,-4.187753,6.554221,-0.9718299,0.689104,5.4083533
01,1027.7958,0.0038515131,-646.3001,68.106094,6.514981,18.00364,14.267371,4.858087,10.486649,-0.8842272,-3.3458776,4.516688,1.6733108,0.22561125,5.8876367
01,1214.3365,0.0047328766,-635.13477,70.68799,8.320676,17.101685,13.083543,5.28519,10.842827,-4.5352573,-6.7484827,4.712247,-1.4344003,-0.66278297,6.008806
01,1337.0519,0.004564575,-626.3087,68.77038,6.1231217,16.59997,12.538299,6.208741,12.122708,-5.671224,-6.6812954,6.1465154,0.07691264,0.6434043,5.724536
02,1181.0945,0.0035831009,-647.11743,63.513783,6.040068,15.049637,12.956362,8.22026,6.244674,-2.6909747,-2.2044024,4.0563188,0.6791446,-0.006234984,5.6387033
02,1100.1726,0.0043685175,-648.04004,65.04307,14.119349,19.110561,15.406818,8.217193,7.7473097,-0.95566696,-3.0809283,5.4349413,0.098230995,0.043318007,6.1806045
02,1043.9843,0.0045539658,-640.57367,67.59953,16.379452,20.830206,12.9886465,9.699613,9.876498,-2.1707084,-1.7743533,5.5753813,-2.8774195,1.7500913,3.597511
02,1096.3442,0.00500198,-630.00195,68.62683,13.304627,16.321667,12.31307,7.254148,8.636881,-6.404462,-4.8005257,7.025464,-2.579276,-0.9963814,4.4791255
02,1326.9855,0.0038210268,-636.56213,68.05811,10.323644,23.259857,19.192453,10.536607,10.374525,-5.9565,-0.8782884,7.085208,-0.21479282,-1.2171482,3.679022
02,1159.9502,0.0027910222,-676.67456,72.603165,15.167756,23.859,14.977869,7.9097133,12.061755,0.5713324,1.442713,3.8794203,0.30871233,1.3725492,5.326201
02,1344.0758,0.004318531,-635.0464,63.893932,15.26643,24.416681,16.114742,9.383163,5.3948917,-4.720843,-1.5480431,6.7038665,-3.2020702,-1.1742721,6.5548615
02,1236.0099,0.0032033506,-682.3891,79.002045,17.37911,21.396479,13.306619,13.511759,13.087049,-1.7722532,-3.5146563,7.4084263,-0.14039692,1.6077635,6.9407234
03,1087.9757,0.0055947425,-610.1369,61.733067,5.9575276,14.201258,11.472874,7.9942775,3.772367,-5.5965853,-3.750156,2.5366018,-0.4505762,-1.1969374,3.949304
03,1724.5363,0.00745101,-579.5533,56.864445,-1.7325176,14.813866,11.037875,6.2699766,2.2304757,-7.3029976,-5.016216,6.1538906,0.46992213,-4.9591856,4.706697
03,1492.7208,0.009355477,-577.4066,53.99244,-0.9469037,13.104203,9.927898,1.5296698,4.8184004,-7.3314114,-7.351755,2.7587745,-1.0207425,-3.0734956,5.6586614
03,1758.0981,0.008248199,-550.58545,63.863407,-4.44842,13.594886,4.851374,6.5071983,1.8665652,-15.731583,-7.7440467,2.7967024,-0.7166385,-4.8513756,5.0106673
03,1298.7698,0.018664105,-499.17606,41.350513,0.99670696,5.921629,-1.0114527,-0.22103247,-3.111348,-3.8604658,-5.553369,-0.20316282,0.64005804,-3.0265374,-0.5295205
03,1624.2903,0.02870058,-417.975,33.88232,-4.277143,3.581803,0.1625992,1.3603495,-2.0349865,-5.9920883,-6.4194536,-1.2584412,-1.7545135,-4.137938,-1.469856
03,1898.1301,0.018048255,-485.4603,38.73135,-5.713625,4.887478,-0.5471616,5.1731634,-4.663788,-9.0268345,-7.2447753,-0.027366875,-0.90455806,-6.400279,1.0298616
03,1605.3395,0.017941847,-493.38986,36.774815,-2.4481905,2.3409145,-0.345948,3.6381962,-3.7313411,-7.8429117,-7.3500376,-1.3226569,-3.6178231,-5.6693625,-0.66055226
05,1509.0938,0.0026597572,-641.7649,54.49306,7.0726757,15.5961275,14.794381,6.8240333,6.812165,1.334063,1.8020955,4.6208544,1.4182926,2.933359,6.208747
05,1517.5425,0.004523965,-594.48914,65.46621,4.326873,15.879797,11.388667,5.0765076,7.6904755,-1.9026375,0.5521901,7.1590605,-1.3409601,1.4464391,5.2304554
05,1640.3633,0.008493206,-568.7948,56.275955,-2.8641248,16.210632,10.341206,-0.20120338,9.284495,-5.183988,-5.9393716,5.027119,-2.7768342,-0.060476158,7.169596
05,1614.3484,0.0048262347,-616.10614,57.966923,5.3546343,18.125034,13.297171,5.6371384,8.387172,-6.5582724,-2.4071755,5.8679104,-3.2523606,-0.062252168,7.1696715
05,1811.3341,0.024979569,-446.66174,44.11984,-12.628798,11.272433,6.6586237,-2.329617,2.8683329,-1.3336433,-7.8111663,2.7443473,-4.4506087,-3.4525635,3.9227831
05,1901.8486,0.045510855,-388.09854,40.811184,-15.649466,9.209649,3.6600566,-7.2018905,1.413164,-4.551253,-10.41601,4.403443,-3.667292,-3.9561965,4.3246593
05,1725.0023,0.030071927,-466.1172,47.087505,-9.329473,8.377161,6.12285,-3.6829891,2.469383,-0.44208774,-11.773796,2.1289039,-3.5406957,-3.952903,4.077891
05,2030.9114,0.030738344,-438.70746,42.740883,-18.44658,13.064198,5.844322,-2.879333,1.253091,-6.118627,-12.818413,3.195633,-4.280478,-5.834003,4.892675
01,1999.7917,0.0017810587,-751.19867,54.40895,6.180119,9.967446,0.4433814,-5.427116,-1.8321075,-13.977192,-6.9333057,-1.6625738,-1.1481075,-5.5754213,-5.6391864
01,1972.1099,0.0020600888,-741.79596,56.14055,6.200316,7.7142596,0.07230342,-4.5530286,-1.6176459,-14.066451,-5.2338047,-2.717915,-1.7795454,-5.6719623,-6.6411333
01,1985.7001,0.0018398194,-760.0025,47.68589,12.610179,6.43516,-3.5098128,-3.2792046,1.4554212,-12.939927,-7.124497,-1.9669102,-3.0457582,-3.019438,-6.570782
01,1950.6957,0.001941174,-761.6654,57.792286,5.345233,5.8897953,-2.6323338,-2.4839985,-3.0029602,-13.6933365,-7.924349,-0.09443026,-2.1420581,-4.487682,-3.1700554
02,1961.5671,0.0026429112,-689.32025,45.559467,3.4257958,8.939783,-0.322647,-5.3164244,-0.7081163,-12.766838,-6.0544133,-3.9020357,-3.5295305,-5.297581,-4.1893826
02,1921.1134,0.0024016318,-700.2076,51.974495,0.10405467,11.584208,0.99331695,-4.9434648,1.3113203,-13.54741,-4.40037,-3.1837378,-1.7566509,-5.83737,-5.714686
02,1912.0653,0.0032763416,-688.96545,49.9204,8.799583,5.3500624,2.2361321,-1.4212375,-1.5981588,-12.26788,-5.1309137,-5.5399365,-4.323621,-4.8886175,-6.250862
02,1902.5846,0.0032852655,-679.84344,47.631664,10.464093,4.4105134,3.6012075,-2.9594185,-0.3662272,-12.8086815,-6.0740314,-4.478188,-4.8290296,-4.2819095,-5.919485
02,1977.4636,0.0023462486,-710.42993,43.07996,2.9264166,10.533279,-0.5246226,-5.281571,0.83151263,-13.466609,-6.3695016,-4.479781,-4.9004416,-5.079677,-6.657548
02,1987.3988,0.0021284118,-709.78156,48.956806,7.0592685,12.370886,1.8128796,-5.1892447,0.5026918,-11.318309,-6.326186,-3.1304002,-3.7488387,-4.5837665,-5.424834
02,1937.0043,0.0026273115,-701.8058,45.004993,8.180783,6.275293,2.8701549,-2.8287764,-0.686612,-12.803245,-4.7605586,-3.7577138,-3.2111433,-4.613778,-7.2150817
02,1985.2725,0.002922579,-699.7999,43.77162,6.547404,2.9006426,2.3747423,-3.884631,-0.0801284,-13.268996,-4.6792355,-5.099986,-5.150365,-4.957903,-6.710159
03,1909.6221,0.005764443,-628.15875,45.05206,-10.687618,2.0723877,-0.7182471,-6.48855,-3.1441975,-14.835702,-7.5317373,-5.959596,-5.7251635,-5.286482,-6.5087194
03,1949.4845,0.0048831417,-628.40735,42.05372,-13.939924,4.790251,-0.5372395,-9.554271,-7.566366,-17.344685,-6.138353,-1.2843634,-5.0791626,-7.486701,-6.1776624
03,1895.2228,0.0038280888,-667.24646,49.291515,-7.0733585,5.4276857,0.39306742,-5.0206904,-4.6512814,-15.912791,-7.278917,-5.0016923,-5.58,-5.31122,-7.0010166
03,1942.638,0.0044605667,-646.25085,42.55036,-4.2096457,4.504076,-1.5288576,-10.668392,-5.9279933,-14.912213,-7.4563117,-4.6778793,-6.590782,-7.3887396,-7.5784507
03,1931.3396,0.0351819,-414.26715,11.108298,-23.21048,-7.4191904,-7.288784,-8.882564,-6.3302054,-7.0788374,-12.507563,-1.6781361,-7.5759892,-4.1236115,1.7700888
03,1977.6816,0.026336962,-429.6723,20.209476,-21.637276,-3.8636565,-5.841028,-7.0994277,-6.8162374,-7.5447803,-11.529515,-0.9230609,-8.350879,-5.5498924,1.6876405
03,2006.4532,0.025532834,-461.68634,16.185984,-33.521526,-3.7157815,-6.2321386,-13.501504,-12.440285,-11.28624,-13.317231,1.7393477,-7.179388,-8.278609,1.8580624
03,1940.802,0.036955826,-409.97815,8.036109,-25.479773,-8.056434,-7.8224053,-10.435478,-8.7443,-9.364064,-10.210474,0.31889167,-8.535005,-4.4551406,0.2879509
05,1950.859,0.008795475,-544.12146,46.69985,-21.977333,-0.24575883,-9.125067,-10.916754,-4.484226,-14.391761,-14.669271,-0.43821558,-4.4182177,-6.0258737,-3.9524763
05,1886.2175,0.00693653,-558.3125,50.410427,-15.666469,1.975256,-10.307768,-5.298704,1.4623746,-15.555856,-14.331328,-1.7544261,-3.9142523,-4.633807,-5.1181073
05,1874.689,0.011847681,-544.0694,38.238033,-10.403605,-1.4367194,-7.756021,-9.004867,-4.120344,-13.219691,-14.917849,-3.8922107,-5.2500887,-5.372695,-5.911455
05,1926.9165,0.009199809,-572.6638,44.86327,-14.522158,-3.2797253,-8.638647,-10.151652,-3.398649,-12.768837,-14.379844,-5.014271,-4.272388,-6.67666,-6.0734553
05,2006.1921,0.053792674,-394.6983,3.0036662,-31.253637,-4.582312,-15.281145,-9.647146,-6.3388944,-4.702489,-11.499353,-5.4355965,-5.7845206,-7.145488,1.737087
05,1977.0032,0.06791168,-376.66278,-5.350825,-32.4778,-7.014609,-16.746399,-4.082447,-6.712602,-4.6528583,-9.492421,-6.490083,-5.7313957,-0.8655784,9.70959
05,1995.069,0.059482396,-386.99405,-4.024561,-31.859602,-9.60742,-16.537584,-7.0856137,-8.216529,-5.916812,-10.211082,-3.7062922,-8.615573,-8.022974,4.120354
05,2030.3109,0.06420972,-368.29218,-1.4989974,-32.31181,-11.2415495,-17.770937,-4.492569,-5.769096,-5.829003,-8.921157,-4.4179635,-7.9342546,-5.8736258,2.9019055
01,971.4982,0.0022252742,-720.9089,77.156685,12.188697,18.508013,7.5342417,7.921146,3.8615205,-2.4131799,-5.8950415,1.044432,2.149443,-2.0528455,6.510774
01,1446.4534,0.0021854471,-715.2329,78.78551,12.331404,21.444433,8.497773,9.027193,0.8834321,-6.413185,-8.974746,1.2024008,2.1749904,-1.5778724,5.333693
01,1417.2523,0.0021282977,-719.37946,69.116356,12.223127,24.287367,10.615121,11.088133,2.748399,-2.8110933,-8.260198,4.2461886,3.1495256,-3.0344632,5.15219
01,1272.3517,0.0024813716,-704.80066,62.916454,11.644162,21.798393,7.5285296,9.319738,-0.25668314,-6.306031,-8.013032,1.4976579,1.0483439,-3.9194772,4.884593
02,1296.8729,0.0011737811,-758.505,67.32436,26.203814,24.980007,12.764482,16.556383,0.66160506,1.2376854,-0.29616466,2.5899372,3.8221896,-0.27510098,0.4436157
02,1100.7177,0.0013256625,-744.20105,72.78098,24.093512,26.378986,15.05493,13.426862,0.58829516,0.6203307,-4.100813,4.17407,3.6719184,0.8955102,0.92062974
02,1505.3098,0.0015155133,-738.5635,62.29621,23.084862,28.577156,12.606312,12.887264,4.4254174,-0.4898281,-7.197169,5.271091,1.6572175,-1.5406867,3.3644726
02,1138.169,0.0013019386,-753.2195,63.72345,26.526838,30.90487,13.45772,16.27805,1.9826435,0.39092413,-0.38138723,6.042294,7.107824,0.98126584,1.805175
02,1502.4963,0.002686583,-674.6044,69.135506,14.75174,19.503649,9.512896,10.719618,-3.6831686,-4.3808575,-8.5403805,-3.543768,0.64850855,-8.63365,2.1157131
02,1392.85,0.002178988,-680.2884,64.41693,18.469643,23.471375,14.807119,12.186273,2.585984,1.5898068,-2.1111646,2.5951693,0.3337838,-2.5179765,3.5300756
02,1635.9132,0.0019094929,-700.3929,61.621437,16.980686,23.538042,13.520002,12.606575,-0.519369,-4.6754465,-2.5160286,6.177148,3.35825,-2.3456883,2.3331285
02,1480.2748,0.0023724781,-703.18176,66.35715,20.432516,25.90258,14.337355,12.698691,-1.7259477,-2.050441,-8.252957,1.1598799,-0.7581996,-2.1705377,3.5550604
03,1516.3414,0.0030790768,-653.7886,74.39236,8.322383,11.348934,3.7483206,8.154742,-6.0013266,-5.279405,-7.976395,-1.2269653,5.643142,-5.6507072,-1.2746407
03,1143.2117,0.0042150496,-620.7034,65.76585,7.1538744,17.170689,3.6706786,11.238317,-1.4635776,-3.670237,-4.2807136,-3.2870598,4.248865,-8.081536,-0.10348473
03,1373.4015,0.00233024,-688.4569,78.13203,15.737865,19.704098,5.8113074,17.669943,-2.0204682,-3.310179,-6.1272473,0.24654643,3.3371828,-3.0471015,2.8938231
03,1383.4285,0.00368026,-654.0794,69.5262,3.182496,18.595871,0.6725029,14.328771,0.106471345,-3.1642776,-6.186625,1.9518181,4.6950426,-4.903758,3.983675
03,1479.7427,0.005880666,-589.8053,56.514385,8.00578,12.291095,-0.65920645,6.4381247,-4.2525296,-5.8045864,-7.172017,-0.14448576,6.475973,-4.630664,-0.5421842
03,1687.7195,0.009425949,-512.04504,45.327835,-14.858356,2.5537384,-2.5825565,3.4458961,-11.730611,-15.518188,-8.652678,-3.3532312,2.3326933,-8.222857,-3.5416856
03,1422.416,0.013457891,-496.21652,44.479256,-5.1337423,10.619376,-0.921793,4.3994412,-9.489511,-11.718453,-9.245917,-1.5012846,1.5846655,-9.393461,-0.5877883
03,1499.7557,0.0065555484,-597.3228,54.19757,13.435555,18.300005,0.9876315,6.3637443,-1.902704,-2.335676,-7.223956,-2.5983105,1.653268,-7.3848715,-1.0984824
05,1620.5719,0.009856826,-527.4075,47.9863,-5.806479,12.859312,-0.092045136,-1.0074635,-2.6718624,-4.159374,-9.203556,-3.9634159,4.694654,-5.433742,-0.08250793
05,1511.6279,0.007778774,-555.4774,56.743263,-3.7796617,16.597498,5.283414,2.7290714,-3.629277,-2.840454,-8.249213,-0.7170409,6.021836,-6.601494,1.6466792
05,1641.8452,0.004790492,-588.5234,45.45077,7.311466,14.144736,1.1154832,1.9374492,-4.5257144,-6.2335525,-6.037746,0.62545216,1.1844152,-6.3650956,2.7289824
05,1475.486,0.009589387,-539.57227,53.837452,8.056619,17.697254,1.6958226,-0.39242375,-0.8792995,-2.2433076,-10.379378,-2.0652633,2.2684884,-7.3525105,0.056687046
05,1767.7416,0.03782492,-405.7788,30.750465,-20.098661,7.260508,-7.3632345,-10.16459,-6.5748363,-2.5392826,-11.707138,-4.125695,1.8933975,-9.83238,1.3837938
05,1864.557,0.06790923,-347.855,33.44112,-35.798573,1.0275849,-17.729235,-12.269428,-7.8326936,-3.2187965,-12.785457,-4.541448,5.625282,-10.893543,-0.3196965
05,1968.7603,0.083310395,-307.82556,28.292263,-33.72174,-2.3927777,-15.855716,-10.578614,-11.1157255,-2.9570408,-11.549768,-4.4357586,2.9168048,-11.1946335,0.25848144
05,1915.739,0.038145605,-404.84164,27.947756,-21.580801,9.363354,-7.7175384,-12.304215,-9.229843,-3.6733854,-13.242593,-4.502452,2.7416246,-9.525413,-0.6882434
01,1871.7949,0.0015396196,-716.3534,35.54762,-6.0226827,7.942268,-6.150259,-6.971257,-7.0630217,-11.555156,-4.877772,-4.673671,-2.1677945,-6.6348276,-4.307181
01,1917.7318,0.0021456955,-706.14124,35.002113,-7.671686,9.358679,-6.6919675,-9.426923,-6.437806,-12.181662,-5.5207767,-4.0778794,-5.006567,-4.896059,-5.760537
01,1811.3688,0.0018889824,-727.40466,39.942905,-1.6782708,7.223197,-4.634714,-6.3276267,-6.6741753,-11.066922,-4.136505,-3.850264,-4.059075,-5.6526246,-4.3996983
01,1921.2268,0.0020933335,-709.3892,32.52046,-5.2249227,6.4540405,-5.543657,-8.129785,-7.816564,-12.571193,-3.7953355,-4.843219,-3.8683739,-5.6576858,-4.462496
02,1976.5316,0.0008075318,-790.88794,35.024334,-6.144309,11.189783,-3.7430444,-7.731189,-8.974464,-11.212101,-4.7247114,-5.155792,-3.0792608,-7.415829,-3.0577977
02,1991.253,0.0007389241,-797.79865,32.446922,-6.7139907,6.684239,-4.769311,-5.83923,-9.006455,-10.979172,-6.628823,-4.4473133,-5.2814198,-9.05754,-4.236371
02,1932.9802,0.0005919567,-814.40356,35.418686,3.5164974,7.559879,-0.33657265,-1.5695115,-7.271125,-10.071697,-7.4777517,-4.165861,-5.3041677,-5.3642874,-3.813753
02,1903.9843,0.0008165368,-787.88214,34.851734,2.8157501,6.904305,-1.4044157,-4.3676353,-6.735886,-10.346632,-4.001651,-4.3905635,-2.6138844,-6.8828335,-3.0951364
02,1928.8094,0.0005570401,-823.3475,42.34107,-2.5309718,10.536536,-1.9172184,-5.621395,-8.272224,-9.560358,-4.554913,-5.5561113,-4.464181,-3.8888733,-3.0891764
02,1907.4331,0.0004930463,-818.1348,40.67369,-3.2050636,15.0637665,-0.28101036,-4.9361095,-5.370554,-10.663361,-5.248245,-3.7326784,-4.979526,-6.6168227,-3.4013383
02,1891.0234,0.00058041373,-807.10645,41.267147,2.3186638,10.466209,-0.79680127,-3.9531403,-7.9993057,-11.103649,-3.5931778,-1.0736934,-4.3939247,-4.9376674,-3.4010644
02,1974.7683,0.00044915397,-848.5936,32.29347,1.186075,9.39678,-4.269927,-3.7131581,-6.2824287,-10.420858,-6.60703,-2.972279,-5.8717513,-7.808585,-4.529826
03,1824.7002,0.008219231,-572.8164,34.408527,-14.771352,3.932292,-8.077449,-12.511955,-6.8386207,-15.84443,-9.628416,-4.7358203,-10.0943365,-1.3581773,-9.728367
03,1906.9349,0.004801916,-630.4018,33.548485,-13.2710285,1.9080353,-8.341204,-11.790522,-5.84701,-15.826535,-5.6594796,-8.911412,-4.507062,-3.0241501,-9.143471
03,1948.5729,0.0045800083,-629.4866,37.42071,-2.4512224,10.417361,-3.4824638,-5.3692355,-8.344804,-14.070184,-7.1920824,-7.900625,-7.866289,-3.0695734,-7.3869085
03,1911.1702,0.0034867015,-673.9103,27.615295,-13.983659,-1.5622804,-5.716148,-10.465156,-8.6013565,-17.099241,-7.765978,-7.115991,-5.6261096,-0.8333832,-7.8725924
03,1965.049,0.013482423,-538.0495,27.486654,-34.084827,-3.5412793,-17.587187,-18.483433,-10.359676,-17.461157,-10.396801,-2.9474404,-12.058153,-1.8556169,-9.410997
03,1972.6191,0.013265193,-483.98975,31.332003,-36.66193,-2.526774,-16.020794,-20.133307,-10.0673895,-21.066883,-11.018093,-6.540895,-14.631471,1.1334416,-4.120026
03,1788.7863,0.021214902,-473.65646,22.779186,-27.781593,-2.4766428,-15.722082,-15.869232,-14.930588,-16.87676,-7.820433,-3.133401,-3.3939848,-1.0868931,-2.7694929
03,1976.196,0.032675315,-418.2967,10.282399,-31.424139,-14.007898,-16.701633,-18.26779,-12.180178,-16.12798,-7.386583,1.4613161,3.9191551,12.931555,5.8200073
05,1903.4734,0.0017773005,-718.8174,35.305687,-2.1395128,4.4882774,-4.3577514,-3.5814202,-5.3348975,-11.133236,-5.956143,-7.668054,-2.8542554,-3.802172,-6.8896904
05,1820.7745,0.006962434,-577.73236,27.202396,-10.663376,-4.069108,-9.579174,-7.151253,-5.5385604,-12.176257,-8.965185,-6.5626273,-5.358118,-4.135693,-8.408841
05,1987.3518,0.004010726,-637.98096,29.067953,-14.885405,5.4605374,-9.839303,-8.342687,-11.442345,-15.2401085,-7.317311,-4.1612244,-3.883259,-2.5466647,-6.536671
05,1887.4244,0.009004632,-522.80347,31.8108,-22.78809,-4.722715,-12.351964,-15.021381,-12.539617,-17.151905,-10.308577,-6.2061768,-5.255491,-6.462373,-10.526881
05,1918.974,0.019576084,-427.59357,32.063934,-11.780365,11.589546,-13.965401,-9.615099,-6.647114,-15.024161,-6.474321,-7.2710004,-5.890027,-2.2694185,-5.98047
05,1892.94,0.057079997,-361.089,20.357244,-26.542664,-8.855534,-20.563604,-18.640947,-8.611228,-13.854032,-7.0043,-2.8904357,-3.3327775,0.24253221,-7.1913495
05,1846.2278,0.06206685,-332.71332,20.409544,-24.743662,-12.518737,-15.651565,-15.80243,-6.951442,-10.635042,-7.466793,-5.0746937,-3.8230314,-4.884598,-3.8841436
05,1911.9237,0.016007522,-473.23233,21.334826,-10.114378,6.507585,-10.93503,-5.6334257,-8.835558,-14.495771,-7.6875815,-8.649399,-5.2989783,-5.679678,-7.934989
01,1312.0112,0.0056148465,-593.522,65.67917,3.8455212,12.965606,9.039053,-6.03596,3.4791903,-4.248184,-8.886654,-0.34461358,-0.5867234,-4.0614033,-0.75965095
01,1111.8835,0.0054041264,-598.21796,69.949936,9.131299,16.657465,8.884527,-3.0784862,4.142082,-4.962177,-7.762237,0.7842901,0.8248667,-2.303238,0.2346364
01,1441.1355,0.0064308466,-608.67285,69.2496,3.9284785,13.504942,8.574531,-2.6180897,2.375959,-6.7859535,-10.046229,-0.8034253,0.459654,-3.152498,-3.0551007
01,1465.9441,0.005138599,-611.5813,67.66455,3.43591,12.832648,10.667484,-0.68198806,0.52649236,-7.356468,-8.93383,0.528709,-0.4037076,-2.5529938,-0.7624837
02,1368.1686,0.0036106515,-635.5427,78.01568,10.508265,16.849632,12.388648,-1.1890785,2.3835762,-5.83921,-5.2632785,0.7450459,2.8218641,-1.38472,0.84464806
02,1554.8401,0.0044193757,-609.8963,77.64435,4.5322194,14.75197,12.104192,-5.938866,1.3100802,-6.503903,-7.2347856,0.3692596,0.5305227,-2.9250119,0.9224162
02,1145.4467,0.0043076305,-643.26013,77.62539,17.36073,20.897846,15.753915,3.086104,6.1825495,-4.6754847,-2.7503662,2.0318856,2.8997517,0.9410002,3.3794205
02,1137.1807,0.004172996,-628.5015,78.78504,11.820985,20.80819,16.61766,1.8816898,0.6173061,-5.4521565,-3.0151863,2.8396616,2.1808121,-1.683406,2.1277368
02,1645.7056,0.003678836,-613.26483,71.52392,3.860564,20.973902,11.693526,-0.62716705,1.1723781,-6.5906587,-3.5316796,1.9243115,3.1850498,-1.7410965,1.7131972
02,1737.6051,0.0037807785,-593.54785,74.188545,-1.7872577,20.155338,9.931462,-2.8597348,-0.4334415,-9.541703,-7.475095,1.6761215,1.4608653,-4.024308,-0.17148785
02,1686.362,0.0048080864,-590.59656,70.0079,1.4231657,17.864353,14.092059,-4.778455,2.357944,-8.790384,-7.766895,1.683153,0.46800214,-3.041691,1.596033
02,1699.4355,0.00419633,-608.0181,76.910805,-1.7398641,18.734133,12.785912,-1.1995991,-1.98543,-10.171738,-6.2175975,0.4927118,-1.0543064,-2.61252,0.29704723
03,1503.9955,0.0072199265,-577.3719,62.684036,-3.1188447,13.210939,7.984893,-6.3764486,-1.3685364,-6.1890464,-9.481478,0.8019969,-2.6025925,-4.7801085,-0.06561106
03,1521.348,0.008034192,-571.6765,65.347565,-6.9428353,14.912702,12.832798,-6.8796563,-0.42680535,-4.33945,-10.359017,2.245116,-1.1697421,-5.2371945,0.73737967
03,1640.672,0.010121296,-549.6603,65.37474,-10.739662,17.20938,9.080263,-7.295665,-3.4442737,-9.699301,-11.155635,0.72051895,-4.3185973,-6.163099,0.32032937
03,1624.4565,0.008599942,-578.7637,65.38314,-6.976967,12.738157,7.1540933,-3.815537,-5.1342335,-9.445828,-9.314979,-0.16907074,-2.8909113,-5.2850833,-1.0272042
03,1773.6996,0.018912166,-479.39514,55.127827,-16.727932,12.098016,4.379314,-12.06254,-4.0588937,-5.551989,-15.203384,-1.1661336,-4.125969,-9.760889,-0.3362671
03,1722.7688,0.01733699,-488.80295,51.4028,-16.119652,10.139318,6.9788623,-11.043946,-3.5821137,-4.321379,-16.318949,-0.60271335,-4.239184,-9.049331,-1.3807313
03,1689.3579,0.017109351,-501.41504,60.548767,-11.125347,9.911538,5.790588,-9.850237,-6.3869743,-7.4223495,-13.895755,0.70180136,-4.6989193,-7.7273793,-0.6815581
03,1662.8334,0.022049628,-456.24246,52.5364,-15.026608,10.117497,2.2603636,-11.237265,-6.025092,-6.554767,-16.307138,-1.8982928,-4.601019,-9.430439,-0.8956692
05,1767.0414,0.027826156,-440.33414,47.68768,-16.02345,13.288108,6.34553,-12.808205,-2.738463,-7.26359,-18.636337,-0.04570425,-2.0919187,-9.347504,-2.4809852
05,1705.6053,0.02617392,-448.5653,49.19557,-14.881627,12.763189,7.8369665,-12.23169,-0.8727009,-5.4896016,-17.85224,-0.118681505,-1.9029675,-9.247883,-2.9045434
05,1812.6979,0.034668624,-412.92355,43.382248,-10.774095,10.61818,3.895143,-11.955716,-2.4560623,-6.190099,-17.141657,-3.027291,-3.088627,-10.72319,-3.1470056
05,1719.9525,0.032308336,-446.50964,48.57398,-12.885489,13.018612,6.3873663,-12.242323,-2.105268,-7.4164176,-19.165827,-0.22982247,-2.6778967,-11.928756,-2.6589549
05,1928.9698,0.06125763,-351.94043,43.042053,-19.995459,8.64041,5.344912,-14.755811,-6.1728115,-3.3973556,-15.82244,0.27129292,-1.4513111,-8.931525,-2.5629175
05,1872.9219,0.05670242,-376.34265,44.327324,-25.803236,8.432765,5.484148,-10.9594345,-8.376332,-6.7583528,-16.790115,0.69538355,-1.698437,-10.535039,-1.8131853
05,1811.1461,0.046004854,-383.11816,39.334785,-15.987203,7.0750856,3.7170417,-12.536364,-4.048219,-8.447647,-17.484186,-1.1906745,-3.7148957,-10.190802,-3.851799
05,1918.1044,0.0538869,-376.01346,37.209133,-20.613798,7.97323,3.630531,-14.364474,-6.5494914,-7.6373444,-17.275866,-1.9308628,-3.2985387,-9.284761,-2.523698
01,1679.4548,0.0022355262,-700.95215,53.937096,2.6433222,5.049772,5.1998253,-2.861731,-3.8316195,-6.8061633,-10.53274,-3.214916,-1.7342288,-5.7512674,0.74105585
01,1810.125,0.002499474,-668.72736,41.59882,-0.99996966,2.6773412,5.7897253,-5.4733486,-8.640135,-7.8972006,-9.882269,-1.498172,-2.3631988,-6.644573,-2.2719715
01,1619.3774,0.0027106374,-687.8916,52.303,1.6305002,0.8384828,4.3230214,-1.8077891,-8.304306,-10.773336,-9.619626,-0.3113284,-1.8227674,-8.277744,-1.6907357
01,1743.833,0.0025185845,-681.3661,47.36334,2.211664,4.895428,5.1258516,-0.5275525,-4.607456,-12.385925,-10.945095,0.06875521,-1.387341,-7.556114,-1.1137387
02,1756.2588,0.0015883546,-703.8214,42.694042,5.509784,7.2042475,4.0646715,-0.6611048,-6.859797,-6.3105006,-7.245787,-1.7070695,-2.8430564,-7.3908467,-0.3512665
02,1812.9749,0.0016755883,-679.67957,48.11774,-1.3433053,7.509073,5.020685,-1.8707812,-5.726465,-7.6431584,-8.765848,-1.1732962,-1.0272201,-6.8811707,0.30120096
02,1743.1921,0.0022666645,-690.7694,47.764896,1.7343911,2.7291086,3.183186,-2.0525472,-8.888068,-9.426842,-6.5409284,-0.4739355,-2.6947327,-8.704691,-0.52247316
